Field1,day,is_member,start_stat,index,Code,name,latitude,longitude,trip_per_d,cluster,FID1,FID_1,Field1_1,day_1,is_membe_1,start_st_1,index_1,Code_1,name_1,latitude_x,longitude_,year_x,trip_c,emplacemen,pk,FID_,latitude_y,longitude1,year_y,X_x,Y_x,cluster_1,X_y,Y_y,X_mean,Y_mean,FID_2,DAUID,CDNAME,DAU,OID_,DAU_1,pop_2016,popden,age_0_14,age_15_30,age_30_45,age_p_45,lang_e,lang_f,lang_ef,inc_em,inc_aft,inc_low_,edu_unideg,to_work_ca,to_work_pt,to_work_wa,to_work_bi
144,199,6942,7916,6149,6149,Chapleau / du Mont-Royal,45.53867000000,-73.56936000000,39.77889447000,637,0,153,301,202,0.00000000000,0.00000000000,182,0.00000000000,Chapleau / du Mont-Royal,45.53867000000,-73.56936000000,2022,9144,9144.00000000000,182.00000000000,679,45.53867000000,-73.56936000000,2022,299383,5044310,637,299383.00000000000,5044310.00000000000,299383.00000000000,5044310.00000000000,2550,24661810,Montr?Ñal,24661810,1666,24661810,1144,9196.10000000000,0.16608391600,0.18793706300,0.44580419600,0.20017482500,0.02192982500,0.31578947400,0.66228070200,61632,51264,0.15300000000,0.41337386000,0.32857142900,0.43571428600,0.12857142900,0.10000000000
145,199,10541,11949,6150,6150,Messier / du Mont-Royal,45.53711414000,-73.57100310000,60.04522613000,798,0,154,303,202,0.00000000000,0.00000000000,179,0.00000000000,Messier / du Mont-Royal,45.53711400000,-73.57100300000,2022,20528,20528.00000000000,179.00000000000,676,45.53711400000,-73.57100300000,2022,299255,5044140,798,299255.00000000000,5044140.00000000000,299255.00000000000,5044140.00000000000,2550,24661810,Montr?Ñal,24661810,1666,24661810,1144,9196.10000000000,0.16608391600,0.18793706300,0.44580419600,0.20017482500,0.02192982500,0.31578947400,0.66228070200,61632,51264,0.15300000000,0.41337386000,0.32857142900,0.43571428600,0.12857142900,0.10000000000
146,199,11704,13911,6151,6151,Parthenais / du Mont-Royal,45.53646917000,-73.57146308000,69.90452261000,66,0,155,305,202,0.00000000000,0.00000000000,84,0.00000000000,Parthenais / du Mont-Royal,45.53634600000,-73.57131000000,2022,29073,29073.00000000000,84.00000000000,631,45.53634600000,-73.57131000000,2022,299231,5044050,66,299225.00000000000,5044055.00000000000,299225.00000000000,5044055.00000000000,2551,24661811,Montr?Ñal,24661811,1667,24661811,464,18634.50000000000,0.11853448300,0.30172413800,0.37715517200,0.20258620700,0.02150537600,0.23655914000,0.73118279600,54848,46464,0.17200000000,0.38400000000,0.31914893600,0.31914893600,0.21276595700,0.17021276600
147,199,18526,21259,6152,6152,Chabot / du Mont-Royal,45.53418509000,-73.57358873000,106.82914570000,165,0,156,307,185,0.00000000000,0.00000000000,175,0.00000000000,Chabot / du Mont-Royal,45.53418500000,-73.57358900000,2022,28382,28382.00000000000,175.00000000000,673,45.53418500000,-73.57358900000,2022,299052,5043810,165,299063.33333300000,5043823.33333000000,299063.33333300000,5043823.33333000000,2555,24661815,Montr?Ñal,24661815,1671,24661815,332,15734.60000000000,0.13554216900,0.21084337300,0.39156626500,0.26204819300,0.02985074600,0.26865671600,0.68656716400,66240,53056,0.15200000000,0.43564356400,0.40000000000,0.31428571400,0.14285714300,0.14285714300
149,199,25999,29245,6154,6154,Marquette / du Mont-Royal,45.53229000000,-73.57544000000,146.95979900000,542,0,158,311,202,0.00000000000,0.00000000000,173,0.00000000000,Marquette / du Mont-Royal,45.53229000000,-73.57544000000,2022,52632,52632.00000000000,173.00000000000,672,45.53229000000,-73.57544000000,2022,298908,5043600,542,298908.00000000000,5043600.00000000000,298908.00000000000,5043600.00000000000,2557,24661817,Montr?Ñal,24661817,1673,24661817,545,12057.50000000000,0.10091743100,0.30275229400,0.36697247700,0.22935779800,0.00925925900,0.23148148100,0.75000000000,57344,49237,0.18100000000,0.33544303800,0.24324324300,0.40540540500,0.16216216200,0.14864864900
150,199,21292,23920,6155,6155,Garnier / du Mont-Royal,45.53092000000,-73.57674000000,120.20100500000,31,0,159,313,193,0.00000000000,0.00000000000,1009,0.00000000000,de Lanaudi?Ðre / du Mont-Royal,45.53022110000,-73.57699650000,2022,28032,28032.00000000000,1009.00000000000,1246,45.53022110000,-73.57699650000,2022,298786,5043370,31,298796.00000000000,5043410.00000000000,298796.00000000000,5043410.00000000000,1911,24661909,Montr?Ñal,24661909,1761,24661909,380,12063.50000000000,0.13157894700,0.21052631600,0.34210526300,0.31578947400,0.02631578900,0.25000000000,0.72368421100,54656,48000,0.19700000000,0.45161290300,0.25581395300,0.51162790700,0.11627907000,0.11627907000
151,199,11415,12870,6156,6156,Marie-Anne / de la Roche,45.52775814000,-73.57618511000,64.67336683000,188,0,160,315,153,0.00000000000,0.00000000000,266,0.00000000000,Marie-Anne / de la Roche,45.52775800000,-73.57618500000,2022,12081,12081.00000000000,266.00000000000,754,45.52775800000,-73.57618500000,2022,298849,5043100,188,298850.66666700000,5043096.66667000000,298850.66666700000,5043096.66667000000,1653,24661900,Montr?Ñal,24661900,1752,24661900,554,15261.70000000000,0.12635379100,0.24368231000,0.37003610100,0.25992779800,0.04504504500,0.24324324300,0.72072072100,47232,41344,0.22700000000,0.42424242400,0.30357142900,0.35714285700,0.17857142900,0.14285714300
152,196,17387,21005,6157,6157,de Br?Ñbeuf / du Mont-Royal,45.52940778000,-73.57815385000,107.16836730000,693,0,162,318,201,0.00000000000,0.00000000000,169,0.00000000000,de Br?Ñbeuf / du Mont-Royal,45.52940800000,-73.57815400000,2022,37938,37938.00000000000,169.00000000000,669,45.52940800000,-73.57815400000,2022,298695,5043280,693,298695.00000000000,5043280.00000000000,298695.00000000000,5043280.00000000000,1904,24661902,Montr?Ñal,24661902,1754,24661902,673,15724.30000000000,0.15601783100,0.23031203600,0.35661218400,0.25705794900,0.01481481500,0.26666666700,0.71851851900,63616,54400,0.14100000000,0.45291479800,0.25316455700,0.34177215200,0.13924050600,0.25316455700
153,199,9787,11123,6158,6158,Gilford / de Br?Ñbeuf,45.53081623000,-73.58162597000,55.89447236000,79,0,163,320,153,0.00000000000,0.00000000000,267,0.00000000000,Gilford / de Br?Ñbeuf,45.53081600000,-73.58162600000,2022,10845,10845.00000000000,267.00000000000,755,45.53081600000,-73.58162600000,2022,298424,5043440,79,298425.33333300000,5043443.33333000000,298425.33333300000,5043443.33333000000,2380,24661829,Montr?Ñal,24661829,1685,24661829,486,11941.00000000000,0.09259259300,0.26748971200,0.30864197500,0.33127572000,0.02040816300,0.27551020400,0.69387755100,35499,33152,0.30900000000,0.40441176500,0.27272727300,0.45454545500,0.09090909100,0.13636363600
154,170,4077,4829,6159,6159,Ann / Wellington,45.49452706000,-73.55675250000,28.40588235000,317,0,165,323,200,0.00000000000,0.00000000000,759,0.00000000000,Ann / Wellington,45.49452710000,-73.55675250000,2022,11851,11851.00000000000,759.00000000000,1117,45.49452710000,-73.55675250000,2022,300364,5039400,317,300364.00000000000,5039400.00000000000,300364.00000000000,5039400.00000000000,2030,24663443,Montr?Ñal,24663443,3196,24663443,3334,9341.60000000000,0.04199160200,0.45590881800,0.40191961600,0.10017996400,0.08558558600,0.08858858900,0.81981982000,71270,56576,0.13900000000,0.46088595700,0.35857461000,0.15812917600,0.44988864100,0.02449888600
155,199,8440,9402,6160,6160,Garnier / St-Joseph,45.53297746000,-73.58122230000,47.24623116000,755,0,166,325,202,0.00000000000,0.00000000000,215,0.00000000000,Garnier / St-Joseph,45.53297800000,-73.58122200000,2022,10282,10282.00000000000,215.00000000000,708,45.53297800000,-73.58122200000,2022,298456,5043680,755,298456.00000000000,5043680.00000000000,298456.00000000000,5043680.00000000000,1912,24661910,Montr?Ñal,24661910,1762,24661910,472,10776.30000000000,0.10593220300,0.24364406800,0.38135593200,0.26906779700,0.02105263200,0.26315789500,0.71578947400,68352,57984,0.11700000000,0.44155844200,0.36666666700,0.36666666700,0.15000000000,0.05000000000
156,199,7110,7974,6161,6161,Cartier / St-Joseph,45.53582824000,-73.57869029000,40.07035176000,704,0,167,327,186,0.00000000000,0.00000000000,176,0.00000000000,Cartier / St-Joseph,45.53582800000,-73.57869000000,2022,9079,9079.00000000000,176.00000000000,674,45.53582800000,-73.57869000000,2022,298654,5043990,704,298654.00000000000,5043990.00000000000,298654.00000000000,5043990.00000000000,2558,24661818,Montr?Ñal,24661818,1674,24661818,434,20765.60000000000,0.11520737300,0.24193548400,0.34562212000,0.29723502300,0.04597701100,0.27586206900,0.65517241400,29376,28704,0.47100000000,0.37704918000,0.27500000000,0.42500000000,0.12500000000,0.15000000000
157,175,1506,1849,6162,6162,Legendre / Henri-Julien,45.54612388000,-73.64664674000,10.56571429000,312,0,168,329,187,0.00000000000,0.00000000000,948,0.00000000000,Parc Henri-Julien (Legendre / Henri-Julien),45.54603560000,-73.64659850000,2022,4569,4569.00000000000,948.00000000000,1207,45.54603560000,-73.64659850000,2022,293353,5045140,312,293351.00000000000,5045140.00000000000,293351.00000000000,5045140.00000000000,131,24660491,Montr?Ñal,24660491,480,24660491,732,1351.60000000000,0.09562841500,0.17076502700,0.21174863400,0.52185792300,0.03389830500,0.38135593200,0.53389830500,35968,32320,0.33600000000,0.23015873000,0.39215686300,0.43137254900,0.07843137300,0.09803921600
158,199,17121,19629,6163,6163,Marquette / Laurier,45.53543000000,-73.58220000000,98.63819095000,534,0,169,331,202,0.00000000000,0.00000000000,218,0.00000000000,Marquette / Laurier,45.53543000000,-73.58220000000,2022,28513,28513.00000000000,218.00000000000,711,45.53543000000,-73.58220000000,2022,298380,5043950,534,298380.00000000000,5043950.00000000000,298380.00000000000,5043950.00000000000,2560,24661820,Montr?Ñal,24661820,1676,24661820,511,12617.30000000000,0.09784735800,0.28375733900,0.39138943200,0.22700587100,0.03921568600,0.18627451000,0.77450980400,56960,49344,0.15300000000,0.40714285700,0.30188679200,0.41509434000,0.15094339600,0.11320754700
159,196,13178,14898,6164,6164,de Lanaudi?Ðre / Laurier,45.53331361000,-73.58373687000,76.01020408000,766,0,170,333,202,0.00000000000,0.00000000000,216,0.00000000000,de Lanaudi?Ðre / Laurier,45.53331400000,-73.58373700000,2022,19528,19528.00000000000,216.00000000000,709,45.53331400000,-73.58373700000,2022,298260,5043710,766,298260.00000000000,5043710.00000000000,298260.00000000000,5043710.00000000000,2377,24661826,Montr?Ñal,24661826,1682,24661826,547,17040.50000000000,0.12797075000,0.21937842800,0.43875685600,0.21389396700,0.01818181800,0.23636363600,0.73636363600,58368,49510,0.13800000000,0.44186046500,0.23809523800,0.33333333300,0.12698412700,0.28571428600
160,199,19588,23390,6165,6165,Laurier / de Br?Ñbeuf,45.53251396000,-73.58481109000,117.53768840000,597,0,171,335,202,0.00000000000,0.00000000000,214,0.00000000000,Laurier / de Br?Ñbeuf,45.53251400000,-73.58481100000,2022,43613,43613.00000000000,214.00000000000,707,45.53251400000,-73.58481100000,2022,298176,5043630,597,298176.00000000000,5043630.00000000000,298176.00000000000,5043630.00000000000,2378,24661827,Montr?Ñal,24661827,1683,24661827,908,5877.00000000000,0.11563876700,0.15969163000,0.46806167400,0.25660793000,0.01657458600,0.23756906100,0.74585635400,70042,58240,0.12700000000,0.48366013100,0.41071428600,0.33928571400,0.08035714300,0.13392857100
161,199,12186,13603,6166,6166,Gerry-Boulet / St-Gr?Ñgoire,45.53373523000,-73.58930647000,68.35678392000,756,0,172,337,202,0.00000000000,0.00000000000,217,0.00000000000,Gerry-Boulet / St-Gr?Ñgoire,45.53373500000,-73.58930700000,2022,11422,11422.00000000000,217.00000000000,710,45.53373500000,-73.58930700000,2022,297825,5043760,756,297825.00000000000,5043760.00000000000,297825.00000000000,5043760.00000000000,2378,24661827,Montr?Ñal,24661827,1683,24661827,908,5877.00000000000,0.11563876700,0.15969163000,0.46806167400,0.25660793000,0.01657458600,0.23756906100,0.74585635400,70042,58240,0.12700000000,0.48366013100,0.41071428600,0.33928571400,0.08035714300,0.13392857100
163,199,9892,10983,6168,6168,Marmier / St-Denis,45.53087132000,-73.59834552000,55.19095477000,380,0,173,340,202,0.00000000000,0.00000000000,584,0.00000000000,Marmier / St-Denis,45.53087100000,-73.59834500000,2022,27667,27667.00000000000,584.00000000000,1018,45.53087100000,-73.59834500000,2022,297118,5043440,380,297118.00000000000,5043440.00000000000,297118.00000000000,5043440.00000000000,2700,24661628,Montr?Ñal,24661628,1488,24661628,612,2730.90000000000,0.10620915000,0.22058823500,0.46568627500,0.20751634000,0.05691056900,0.21138211400,0.73983739800,48768,42304,0.24600000000,0.43428571400,0.20588235300,0.44117647100,0.16176470600,0.17647058800
164,199,22409,26818,6169,6169,Boyer / du Mont-Royal,45.52743213000,-73.57991673000,134.76381910000,265,0,174,342,202,0.00000000000,0.00000000000,167,0.00000000000,Boyer / du Mont-Royal,45.52743200000,-73.57991700000,2022,45754,45754.00000000000,167.00000000000,667,45.52743200000,-73.57991700000,2022,298558,5043060,265,298558.00000000000,5043060.00000000000,298558.00000000000,5043060.00000000000,1907,24661905,Montr?Ñal,24661905,1757,24661905,511,18581.80000000000,0.14677103700,0.22504892400,0.38160469700,0.24657534200,0.02941176500,0.21568627500,0.75490196100,68352,54912,0.16700000000,0.41463414600,0.29166666700,0.33333333300,0.16666666700,0.18055555600
165,199,10612,12960,6170,6170,de Mentana / Laurier,45.53045007000,-73.58763814000,65.12562814000,722,0,175,344,202,0.00000000000,0.00000000000,211,0.00000000000,de Mentana / Laurier,45.53045000000,-73.58763800000,2022,19668,19668.00000000000,211.00000000000,706,45.53045000000,-73.58763800000,2022,297955,5043400,722,297955.00000000000,5043400.00000000000,297955.00000000000,5043400.00000000000,1673,24661441,Montr?Ñal,24661441,1315,24661441,1059,8472.00000000000,0.12747875400,0.20302171900,0.45325779000,0.21624173700,0.03301886800,0.22169811300,0.73584905700,56320,47616,0.16600000000,0.43859649100,0.26086956500,0.43478260900,0.15942029000,0.15217391300
166,199,6127,7204,6171,6171,Wolfe / Robin,45.51958083000,-73.56011599000,36.20100503000,285,0,176,346,202,0.00000000000,0.00000000000,281,0.00000000000,Wolfe / Robin,45.51958100000,-73.56011600000,2022,10049,10049.00000000000,281.00000000000,765,45.51958100000,-73.56011600000,2022,300104,5042190,285,300104.00000000000,5042190.00000000000,300104.00000000000,5042190.00000000000,1564,24661861,Montr?Ñal,24661861,1717,24661861,579,13040.50000000000,0.03454231400,0.27633851500,0.37996545800,0.30915371300,0.04310344800,0.18965517200,0.75000000000,55808,45739,0.21600000000,0.39500000000,0.20987654300,0.53086419800,0.24691358000,0.03703703700
167,190,15642,18270,6173,6173,Berri / Cherrier,45.51908844000,-73.56950909000,96.15789474000,230,0,177,348,202,0.00000000000,0.00000000000,240,0.00000000000,Berri / Cherrier,45.51908800000,-73.56950900000,2022,35958,35958.00000000000,240.00000000000,730,45.51908800000,-73.56950900000,2022,299370,5042130,230,299370.00000000000,5042130.00000000000,299370.00000000000,5042130.00000000000,1107,24663342,Montr?Ñal,24663342,3099,24663342,431,7561.40000000000,0.11600928100,0.31322505800,0.35962877000,0.21113689100,0.08139534900,0.19767441900,0.69767441900,36053,33120,0.39500000000,0.30476190500,0.11111111100,0.55555555600,0.19444444400,0.13888888900
168,193,14627,17450,6174,6174,Roy / St-Denis,45.51908000000,-73.57270000000,90.41450777000,453,0,178,350,202,0.00000000000,0.00000000000,239,0.00000000000,Roy / St-Denis,45.51908000000,-73.57270000000,2022,30972,30972.00000000000,239.00000000000,729,45.51908000000,-73.57270000000,2022,299120,5042130,453,299120.00000000000,5042130.00000000000,299120.00000000000,5042130.00000000000,2656,24661950,Montr?Ñal,24661950,1790,24661950,389,10156.70000000000,0.11568123400,0.26992287900,0.44987146500,0.16452442200,0.06410256400,0.10256410300,0.83333333300,58176,48768,0.21800000000,0.49264705900,0.36363636400,0.38636363600,0.20454545500,0.06818181800
169,199,14427,16262,6175,6175,St-Christophe / Cherrier,45.52027785000,-73.56821626000,81.71859296000,36,0,179,352,202,0.00000000000,0.00000000000,245,0.00000000000,St-Andr?Ñ / Cherrier,45.52052400000,-73.56769700000,2022,21874,21874.00000000000,245.00000000000,735,45.52052400000,-73.56769700000,2022,299511,5042290,36,299491.00000000000,5042275.00000000000,299491.00000000000,5042275.00000000000,1864,24661847,Montr?Ñal,24661847,1703,24661847,565,13139.50000000000,0.08849557500,0.23893805300,0.34513274300,0.32743362800,0.07964601800,0.15044247800,0.75221238900,59989,49067,0.21200000000,0.50000000000,0.24561403500,0.47368421100,0.15789473700,0.12280701800
171,199,11172,13545,6177,6177,St-Hubert / Duluth,45.52242565000,-73.57418418000,68.06532663000,550,0,180,355,202,0.00000000000,0.00000000000,251,0.00000000000,St-Hubert / Duluth,45.52242600000,-73.57418400000,2022,24245,24245.00000000000,251.00000000000,740,45.52242600000,-73.57418400000,2022,299005,5042500,550,299005.00000000000,5042500.00000000000,299005.00000000000,5042500.00000000000,1106,24663341,Montr?Ñal,24663341,3098,24663341,409,12943.00000000000,0.07334963300,0.36674816600,0.26894865500,0.29095354500,0.07500000000,0.12500000000,0.80000000000,44928,39040,0.25900000000,0.44961240300,0.36956521700,0.34782608700,0.19565217400,0.10869565200
172,199,16910,20495,6178,6178,Rivard / Rachel,45.52227760000,-73.57759060000,102.98994970000,41,0,181,358,202,0.00000000000,0.00000000000,249,0.00000000000,Rivard / Rachel,45.52227800000,-73.57759100000,2022,26108,26108.00000000000,249.00000000000,738,45.52227800000,-73.57759100000,2022,298739,5042490,41,298754.00000000000,5042515.00000000000,298754.00000000000,5042515.00000000000,2657,24661953,Montr?Ñal,24661953,1791,24661953,597,12183.70000000000,0.14237855900,0.26800670000,0.34338358500,0.24623115600,0.07563025200,0.21008403400,0.71428571400,61184,50176,0.17500000000,0.46153846200,0.21739130400,0.36231884100,0.33333333300,0.10144927500
173,190,10975,13376,6179,6179,Duluth / St-Denis,45.52060423000,-73.57598394000,70.40000000000,80,0,183,361,64,0.00000000000,0.00000000000,1146,0.00000000000,Duluth /St-Denis,45.52059750000,-73.57597050000,2022,6738,6738.00000000000,1146.00000000000,1322,45.52059750000,-73.57597050000,2022,298865,5042300,80,298869.00000000000,5042306.66667000000,298869.00000000000,5042306.66667000000,2656,24661950,Montr?Ñal,24661950,1790,24661950,389,10156.70000000000,0.11568123400,0.26992287900,0.44987146500,0.16452442200,0.06410256400,0.10256410300,0.83333333300,58176,48768,0.21800000000,0.49264705900,0.36363636400,0.38636363600,0.20454545500,0.06818181800
175,198,17480,20964,6181,6181,Clark / Rachel,45.51735380000,-73.58212888000,105.87878790000,736,0,185,365,202,0.00000000000,0.00000000000,338,0.00000000000,Clark / Rachel,45.51735400000,-73.58212900000,2022,34072,34072.00000000000,338.00000000000,812,45.51735400000,-73.58212900000,2022,298384,5041940,736,298384.00000000000,5041940.00000000000,298384.00000000000,5041940.00000000000,2663,24661959,Montr?Ñal,24661959,1797,24661959,475,13929.60000000000,0.07368421100,0.35789473700,0.25263157900,0.31578947400,0.12631578900,0.12631578900,0.71578947400,41728,37760,0.33700000000,0.32758620700,0.13636363600,0.11363636400,0.47727272700,0.22727272700
