Field1,day,emplacemen,index,pk,name,latitude,longitude,trip_per_d,cluster,FID1,FID_1,Field1_1,day_1,is_member,start_stat,index_1,Code,name_1,latitude_x,longitude_,year_x,trip_c,emplacem_1,pk_1,FID_,latitude_y,longitude1,year_y,X_x,Y_x,cluster_1,X_y,Y_y,X_mean,Y_mean,FID_2,DAUID,CDNAME,DAU,OID_,DAU_1,pop_2016,popden,age_0_14,age_15_30,age_30_45,age_p_45,lang_e,lang_f,lang_ef,inc_em,inc_aft,inc_low_,edu_unideg,to_work_ca,to_work_pt,to_work_wa,to_work_bi
529,201,2543,843,843,Glengarry / Graham,45.50919000000,-73.66032060000,12.65174129000,497,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
530,202,13495,845,845,Garnier / St-Gr?—goire,45.53583440000,-73.58702120000,66.80693069000,540,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
531,201,5383,846,846,Chabot / Villeray,45.55228940000,-73.61300650000,26.78109453000,648,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
532,34,1922,852,852,Eleanor / Ottawa,45.49246270000,-73.56078390000,56.52941176000,702,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
534,201,22326,856,856,Smith / Peel,-1.00000000000,-1.00000000000,111.07462690000,0,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
535,202,7326,858,858,Henri-Julien / de Bellechasse,45.52950360000,-73.60486460000,36.26732673000,257,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
536,201,8119,859,859,Campus MIL (Outremont / Th?—r?–se-Lavoie Roux),45.52317220000,-73.61809710000,40.39303483000,489,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
540,202,31572,865,865,Jeanne-Mance / Laurier,45.52012490000,-73.59521380000,156.29702970000,446,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
542,97,3883,868,868,10e avenue / Holt,45.55191160000,-73.57921120000,40.03092784000,697,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
543,202,8185,869,869,Christophe-Colomb / St-Joseph,45.53036490000,-73.58439270000,40.51980198000,479,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
545,202,7877,876,876,Plessis / Logan,45.52176750000,-73.55710250000,38.99504950000,720,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
547,148,7514,880,880,des Soeurs-Grises / Marguerite-d'Youville,45.49876480000,-73.55447660000,50.77027027000,136,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
549,195,9242,886,886,Fullum / Holt,45.54391950000,-73.58424890000,47.39487179000,520,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
550,202,7742,887,887,3e avenue / Holt,45.54800350000,-73.58138990000,38.32673267000,486,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
552,202,17429,890,890,Boucher / St-Denis,45.52784920000,-73.59186130000,86.28217822000,754,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
557,201,3042,901,901,Notre-Dame-de-Gr? ce / Westmount,45.48047010000,-73.61121610000,15.13432836000,441,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
558,202,3685,903,903,Sherbrooke / Vignal,45.48982980000,-73.58967770000,18.24257426000,668,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
562,202,14341,910,910,Fullum / Marie-Anne,45.53650540000,-73.56803920000,70.99504950000,694,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
564,194,8434,912,912,Grey / Sherbrooke,45.47634430000,-73.60625940000,43.47422680000,598,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
566,202,6274,914,914,Earnscliffe / Queen-Mary,45.48184510000,-73.63037380000,31.05940594000,483,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
567,202,3633,915,915,McLynn / Plamondon,45.48911310000,-73.64701290000,17.98514851000,501,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
569,201,9034,917,917,Boyer / Everett,45.54328450000,-73.61628610000,44.94527363000,458,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
570,192,21052,918,918,Crescent / Ren?—-L?—vesque,45.49596170000,-73.57325350000,109.64583330000,688,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
574,181,9319,923,923,Fullum / Ontario,45.53031740000,-73.55486690000,51.48618785000,684,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
576,161,459,926,926,C?—gep Marie-Victorin,45.61749980000,-73.60601130000,2.85093167700,426,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
577,197,1415,927,927,H??pital Sacr?—-Coeur (Forbes),45.53194360000,-73.71360540000,7.18274111700,689,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
580,202,6942,930,930,Messier / St-Joseph,45.53946060000,-73.57605640000,34.36633663000,770,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
582,185,901,932,932,Centre des loisirs (Tass?— / Grenet),45.51473430000,-73.69144900000,4.87027027000,651,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
583,202,11123,934,934,McKenna / ?Îdouard-Montpetit,45.50116510000,-73.62054750000,55.06435644000,585,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
586,201,1647,937,937,Ste-Claire / Pierre-T?—treault,45.60191330000,-73.52441850000,8.19402985100,725,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
588,202,18531,941,941,Andr?—-Laurendeau / Rachel,45.54289810000,-73.56184600000,91.73762376000,738,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
590,202,24544,943,943,Clark / St-Viateur,45.52516030000,-73.59924670000,121.50495050000,759,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
591,190,736,944,944,Robin / 15e rue,45.55949550000,-73.69891760000,3.87368421100,731,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
592,196,1064,945,945,Legrand / Cartier,45.55229800000,-73.70738270000,5.42857142900,591,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
593,194,3365,946,946,Parc nature de l'?éle-de-la-Visitation (Gouin / de Bruch?—si),45.57833180000,-73.65595400000,17.34536082000,587,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
596,202,28156,954,954,Ste-Catherine / Union,45.50366630000,-73.56957610000,139.38613860000,22,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
598,198,7008,956,956,Parc de Dieppe,45.50186350000,-73.54396100000,35.39393939000,439,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
